id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12064625,Penthouse 67 fl + FREE Parking,64577961,1466798550539181844,Maged,,Waterfront Communities-The Island,43.64148,-79.38256,Entire home/apt,192,28,432,2026-03-02,3.51,1,68,4,
14185882,Great 1BR+Den Heart of DT Toronto,65147825,1466805487203424199,Shawn,,Waterfront Communities-The Island,43.6483,-79.39109,Entire home/apt,220,28,0,,,1,87,0,
16283351,Corner Suite with iconic CN Tower Views 1 Parking,65897626,1466814763745356981,Donata,,Waterfront Communities-The Island,43.64376,-79.38174,Entire home/apt,730,1,78,2024-12-01,0.85,2,75,0,STR-2011-FGVDVB
18656326,Right place to stay in toronto downtown,68111296,1466841788593742414,Alice,,Waterfront Communities-The Island,43.64911,-79.38842,Entire home/apt,,30,148,2024-05-31,1.35,1,0,0,
17776994,Prime Downtown Apartment w/ Iconic CN Tower Views,70585115,1466873806083396959,Virginia,,Waterfront Communities-The Island,43.64467,-79.39038,Entire home/apt,186,28,260,2025-11-10,2.37,1,150,19,STR-2010-FLVDVC
20190858,Beautiful 2 Bed 2 Bath 2 Balc Corner Unit-Downtown,75480269,1466927502809862251,Natasha,,Waterfront Communities-The Island,43.63954,-79.39449,Entire home/apt,353,28,8,2023-10-07,0.08,1,363,0,STR-2204-HPFHHK
19883471,Comfortable Luxury Apartment in a Perfect Downtown Location,78700881,1466963345668110223,Olga,,Waterfront Communities-The Island,43.6481,-79.39362,Entire home/apt,166,30,177,2026-04-17,1.64,2,158,4,
13605154,Sunny Downtown Apartment | Gym | Perfect Location,78700881,1466963345668110223,Olga,,Waterfront Communities-The Island,43.64683,-79.39339,Entire home/apt,160,30,277,2026-01-17,2.29,2,196,4,
19357728,Executive Suite: Best view of CN tower and Lake.,79810464,1466974260231139682,Jake,,Waterfront Communities-The Island,43.64247,-79.38292,Entire home/apt,170,28,117,2025-12-01,1.08,1,112,4,
26340368,Sky High Living on the Lake-60 Floor in the 6,81151274,1466987332820108293,Frank,,Waterfront Communities-The Island,43.64185,-79.38062,Entire home/apt,,28,216,2023-08-09,2.27,1,3,0,STR-2206-GRRDVG
23871671,Modern condo w/ large balcony in heart of downtown,81900558,1466994749225504132,Sara,,Waterfront Communities-The Island,43.64732,-79.391,Entire home/apt,142,28,30,2026-01-04,0.34,2,288,2,
14193275,Large Stylish 1 Bedroom @ The Waterfront,85544595,1467031083351221059,Tina,,Waterfront Communities-The Island,43.64291,-79.37701,Entire home/apt,199,28,27,2019-04-12,0.23,1,90,0,
14330267,"Stunning Lake/CN Tower View: 2BR+2BA, Free Parking",87707656,1467053879345254597,Khosro,,Waterfront Communities-The Island,43.64273,-79.38214,Entire home/apt,458,1,615,2025-09-10,5.16,1,64,21,STR-2105-GQCRVG
14807748,Ideal 1 bedroom for TIFF in the heart of downtown,89126634,1467080773937149481,Pol,,Waterfront Communities-The Island,43.64709,-79.39309,Entire home/apt,175,28,1,2016-09-16,0.01,1,88,0,
22551180,"Stylish 1BR/2 bed CN Tower view, Free Parking",91092536,1467101461680115075,Kyle,,Waterfront Communities-The Island,43.64452,-79.38918,Entire home/apt,371,1,213,2026-05-09,2.12,1,71,36,STR-2107-FSWVHC
16362158,Downtown Union .Air canada center .Westin castle,92350371,1467116521030318928,Sarah,,Waterfront Communities-The Island,43.64282,-79.37994,Private room,99,28,296,2020-02-23,2.59,1,365,0,
20196141,Impressive Art Studio,94636867,1467141428803298607,Tori,,Waterfront Communities-The Island,43.64494,-79.40182,Entire home/apt,15,180,84,2024-08-16,0.79,1,309,0,
14925943,The Peak at Toronto | Parking,94654746,1467141661626263288,Anum,,Waterfront Communities-The Island,43.641744,-79.381956,Entire home/apt,198,28,462,2026-05-04,3.92,1,209,4,STR-2101-FFWRVB
15178135,Sleek Modern 1BR • Balcony • Popular King West,96337796,1467160544947320967,Taylor,,Waterfront Communities-The Island,43.64407,-79.40221,Entire home/apt,62,28,183,2026-03-01,1.56,1,325,3,
23189004,Look Out to Lake From Luxurious Condo Suite in Downtown Core,96538857,1467162971655001671,Behnam,,Waterfront Communities-The Island,43.64275,-79.38133,Entire home/apt,304,1,496,2026-05-01,4.93,1,42,15,STR-2511-HZGPPZ
23317144,Luxury downtown private room condo,97059316,1467169189180374996,Stajha,,Waterfront Communities-The Island,43.63937,-79.39768,Private room,51,28,11,2024-03-15,0.11,1,282,0,
15286188,"DOWNTOWN TORONTO PRIME LOCATION, FULLY FURNISHED!",97297147,1467172095113282227,Carrie,,Waterfront Communities-The Island,43.64848,-79.37102,Entire home/apt,638,180,0,,,1,364,0,
15298184,Luxurious 1 bedroom condo w Balcony City View,97404279,1467173366378621895,Suzete,,Waterfront Communities-The Island,43.6422,-79.381599,Entire home/apt,299,1,121,2026-05-16,3.43,1,18,50,STR-2207-FFDDVB
30592619,"Downtown Toronto, CN tower and The Well Mall",97433291,1467173717383108843,Yousef,,Waterfront Communities-The Island,43.64391,-79.39341,Entire home/apt,138,30,120,2026-03-31,1.32,1,359,4,
16311162,Luxury Living • Modern 1BR • Popular King West,106732184,1467294049465734440,Susan,,Waterfront Communities-The Island,43.64272,-79.40091,Entire home/apt,240,28,187,2026-02-10,1.64,1,328,5,
28632783,Spacious Unit in the heart of Toronto (King Bed),107720246,1467305222590556347,Ning,,Waterfront Communities-The Island,43.650093078613281,-79.38737488,Entire home/apt,357,2,97,2026-05-04,1.18,1,329,22,STR-2207-HCGRVJ
25904215,28 Day minimum! Popular Downtown Toronto condo,109770464,1467328219746628485,Jason,,Waterfront Communities-The Island,43.64385,-79.39182,Entire home/apt,138,28,98,2026-04-25,1.03,1,199,5,
22210513,1BedroomCondo/Pool/CN Tower/Entertainment District,112401831,1467357235624200387,Jacob,,Waterfront Communities-The Island,43.6441277,-79.3894058,Entire home/apt,,28,105,2025-08-25,2.39,1,0,28,STR-2312-FGKBHP
29176867,Unique PENTHOUSE VIP Suite w CN TOWER VIEWS,115442293,1468186138092907832,Tareen,,Waterfront Communities-The Island,43.642481929121033,-79.39400624,Private room,341,28,2,2022-07-25,0.02,6,180,0,STR-2108-GKCVHF
25213036,Elegant Private Room Waterfront Condo!,115442293,1468186138092907832,Tareen,,Waterfront Communities-The Island,43.639991855359547,-79.39955231,Private room,,28,1,2025-11-10,0.15,6,0,1,STR-2108-HCPPHJ
29175592,Luxury Penthouse w Breathtaking CN TOWER VIEWS!,115442293,1468186138092907832,Tareen,,Waterfront Communities-The Island,43.64213,-79.39377,Entire home/apt,773,28,10,2020-05-11,0.11,6,173,0,STR-2108-GKCVHF
29175934,Unique Penthouse Private Room w CN Tower Views!,115442293,1468186138092907832,Tareen,,Waterfront Communities-The Island,43.64232654,-79.39210088,Private room,244,28,0,,,6,270,0,STR-2108-GKCVHF
17794236,3 Bedroom 2 Bath Waterfront Condo w Free Parking,120006793,1468222035953752614,Robert,,Waterfront Communities-The Island,43.642850683303941,-79.38185696,Entire home/apt,936,1,400,2026-05-19,3.59,1,108,34,STR-2304-FPMBHQ
26445173,"2 BDRM + 2 BATH + Free Parking - MTCC, CN, Jays!",120262823,1468224120038360828,Krishna,,Waterfront Communities-The Island,43.64464188,-79.3889389,Entire home/apt,615,1,342,2026-05-16,3.57,1,174,30,STR-2012-HWKVHL
17940579,Windows Galore in Modern Apartment near Waterfront,123069773,1468245977746365011,Harry,,Waterfront Communities-The Island,43.63895,-79.39239,Entire home/apt,1162,30,10,2019-09-23,0.09,1,357,0,
17979234,Luxury 1 Bedroom Suite In Heart Of Toronto,123500923,1468248704620604447,Richard Jason,,Waterfront Communities-The Island,43.64516,-79.39046,Entire home/apt,320,1,317,2026-05-18,2.86,1,96,46,STR-2302-HDDRVW
18857174,Large 1Bdrm Close To CNTower/ACC/Convention Centre,123803824,1468251056503814250,Albertine,,Waterfront Communities-The Island,43.64016,-79.37792,Entire home/apt,264,28,17,2019-09-14,0.16,1,270,0,
32340936,1 Bed King W Gem | Sleeps 4 | Easy Access to FIFA,125217722,1468262646913258005,Gurmeet,,Waterfront Communities-The Island,43.64191,-79.39915,Entire home/apt,321,2,173,2026-05-12,1.99,1,250,31,STR-2406-GXBBPV
22345053,Luxurious | Modern | 1BR +Den Downtown | Balcony,125689770,1468266490057562226,Ezra,,Waterfront Communities-The Island,43.6501,-79.38732,Entire home/apt,258,31,71,2025-11-12,0.71,2,304,3,STR-2012-FJKVHB
27583657,Luxurious | Modern | Spacious 1BR+Balcony Downtown,125689770,1468266490057562226,Ezra,,Waterfront Communities-The Island,43.65006,-79.38728,Entire home/apt,197,31,41,2025-11-01,0.44,2,271,3,
18819132,New Modern Condo in the Heart of Downtown Toronto,128474348,1468289793393425450,Sarah,,Waterfront Communities-The Island,43.64463,-79.39124,Entire home/apt,112,28,204,2026-05-01,1.87,1,270,4,
18615108,Beautiful Condo in the Heart of Downtown Toronto,128899955,1468293502203244022,Nishita,,Waterfront Communities-The Island,43.64294,-79.38056,Private room,132,28,380,2023-07-31,3.46,1,269,0,STR-2306-HJRXVX
19863568,Cozy space in one of Toronto's best neighbourhoods,130353449,1468306201134255331,Jeffrey,,Waterfront Communities-The Island,43.641349792480469,-79.40013123,Entire home/apt,212,4,234,2026-05-16,2.18,1,30,18,STR-2207-HMYKVK
31355802,Luxurious 1B in downtown Toronto wth CN Tower view,130571947,1468308119991056639,Chrismos,,Waterfront Communities-The Island,43.6457,-79.3926,Entire home/apt,41,120,0,,,1,269,0,
19170008,The crown on King St,134061660,1468338118054248323,Richard,,Waterfront Communities-The Island,43.64404,-79.39915,Entire home/apt,145,28,137,2026-03-31,1.27,1,152,5,
30230535,Entire Home Nearby CN Tower & Lake Ontario,135901356,1468353831923697671,Hao,,Waterfront Communities-The Island,43.64038,-79.39734,Entire home/apt,398,,329,2026-05-12,3.6,1,0,66,STR-2206-GHDDVF
19507294,Airbnb Friendly- Sleeps 6 With FreeParking!,136992491,1468362613741486884,Shami,,Waterfront Communities-The Island,43.64413,-79.3894,Entire home/apt,704,1,401,2026-05-20,3.7,2,250,44,STR-2012-HVLXVL
22065100,Luxury Downtown Waterfront Condo + Free Parking,137406673,1468365921756173118,Mirella,,Waterfront Communities-The Island,43.64252,-79.38275,Entire home/apt,390,1,276,2026-04-16,2.7,2,34,39,STR-2407-GCFVPR
20697510,Above Scotiabank Arena! Walk to CN Tower & Rogers,142824278,1468409314565395883,Cindy,,Waterfront Communities-The Island,43.6429418,-79.3805571,Entire home/apt,567,1,33,2026-05-04,4.04,1,69,33,STR-2508-HDYFBW
29571728,A little gem in the heart of downtown Toronto,145712271,1468431703726361834,Margarida,,Waterfront Communities-The Island,43.64547,-79.39682,Entire home/apt,147,30,8,2026-03-28,0.09,1,310,3,
22987823,Toronto Downtown Luxury Condo with Large Patio,149273127,1468460013441139973,Lucas,,Waterfront Communities-The Island,43.6417001,-79.3823197,Entire home/apt,374,28,113,2026-05-01,1.12,3,148,2,
21238326,3 Bedroom PENTHOUSE Downtown Toronto + Parking,149407924,1468461014161903778,Fakhrieh,,Waterfront Communities-The Island,43.64249,-79.383,Entire home/apt,932,2,296,2026-05-08,2.84,1,113,40,STR-2306-HDHKVW
21022808,Serena's Place,151397444,1468487085840045119,Ann,,Waterfront Communities-The Island,43.64435,-79.39006,Entire home/apt,137,29,86,2026-03-23,0.82,1,151,3,
21325134,Luxury heart of downtown by CN Tower/ MTCC/Union,154370038,1468510936810779884,Crystal,,Waterfront Communities-The Island,43.64478,-79.39201,Entire home/apt,388,1,345,2025-09-28,3.3,1,303,19,STR-2205-FXZPHD
21447146,Stylish Executive 1BR • Sleeps 4 • Prime Location,155626288,1468519992525028639,Vladimir,,Waterfront Communities-The Island,43.64778,-79.39171,Entire home/apt,412,2,206,2026-05-19,1.97,1,346,17,STR-2011-HSPDVL
23311092,Downtown Luxury,171316875,1468664411199402431,Marissa,,Waterfront Communities-The Island,43.64587,-79.37566,Entire home/apt,365,90,7,2018-06-17,0.07,1,90,0,
23756166,Shafiq's Place,178182197,1468723290946378848,Shafiq,,Waterfront Communities-The Island,43.64241,-79.38101,Entire home/apt,127,28,203,2025-12-20,2.11,1,270,3,STR-2201-FMTKVC
29338921,"Entire Condo, 1 bed, Amazing views lake & CN Tower",178710914,1468727479643023433,Ahmed,,Waterfront Communities-The Island,43.64179,-79.38243,Entire home/apt,105,29,155,2026-04-30,1.69,1,198,4,
24967807,Lower Penthouse 1 BD in Downtown Toronto,188755522,1468978234469415535,Adam,,Waterfront Communities-The Island,43.64121,-79.39822,Entire home/apt,220,28,41,2020-03-01,0.42,1,364,0,
24995936,Bright Modern Central 2Bd2Ba Lakeview + Big Screen,188971582,1468979455388836045,Julie,,Waterfront Communities-The Island,43.643613574788965,-79.38131868,Entire home/apt,616,2,184,2026-05-09,1.9,1,206,28,STR-2107-FGMHHB
29060600,2Be/2Ba Hi-Toronto Condo w/Parking by ACC/CNTower,194826634,1469015266907597795,Mark,,Waterfront Communities-The Island,43.64229,-79.38049,Entire home/apt,,28,95,2025-08-26,1.04,1,10,2,
27080392,The Suite Toronto 850 sq ft 2BR VIEWS Upscale,199771941,1469041545514124141,Sean,,Waterfront Communities-The Island,43.64413,-79.39115,Entire home/apt,430,28,30,2019-06-15,0.32,1,365,0,
26569660,Stylish Urban Retreat: 2 Bedroom 2 Bath Suite,199790529,1469041696537956105,Dolly,,Waterfront Communities-The Island,43.64856,-79.39086,Entire home/apt,,28,43,2026-03-23,0.46,1,13,7,
26743230,Premium Living 1 Bedroom Condo CN Tower View,201089891,1469049412058385946,Derrick,,Waterfront Communities-The Island,43.64381,-79.39167,Entire home/apt,169,28,63,2026-03-31,0.67,2,42,3,
27780558,Extra-Large 2BR Condo | Downtown Toronto,201089891,1469049412058385946,Derrick,,Waterfront Communities-The Island,43.64507,-79.39087,Entire home/apt,,28,55,2026-01-31,0.6,2,0,2,
27776131,"CN TOWER, Union Station, Free Parking",201393456,1469051032354168086,Nataliya,,Waterfront Communities-The Island,43.64274,-79.38179,Entire home/apt,342,28,96,2022-12-26,1.09,1,365,0,STR-2501-HTHLBY
27162299,"Beautiful Modern Sleek New Flat,Walk Everywhere DT",204508588,1469066939739938785,Joseph,,Waterfront Communities-The Island,43.63912,-79.39719,Entire home/apt,250,28,57,2020-09-07,0.6,1,90,0,
28760351,Stunning Lakeview In the heart of TO w/ Free PKG,204828227,1469068592788834038,Shahira,,Waterfront Communities-The Island,43.64255,-79.38262,Entire home/apt,410,1,169,2026-05-10,1.81,3,109,37,STR-2505-GSSBPT
27724908,Luxury 1200 sqft open concept downtown loft,209314766,1469091941879341792,Michal,,Waterfront Communities-The Island,43.64175,-79.40181,Entire home/apt,907,28,10,2019-08-08,0.11,1,269,0,
29309507,Best Views in the City: 2 Bedroom Modern Condo,218807752,1469152035125640472,Rachana Rosetta,,Waterfront Communities-The Island,43.63911,-79.38652,Entire home/apt,25,121,4,2024-11-30,0.04,1,174,0,
29506181,1 bed Modern Apartment in Downtown Toronto,222200308,1469176026761273680,Jennifer,,Waterfront Communities-The Island,43.64492,-79.40059,Entire home/apt,123,28,25,2020-01-01,0.27,1,293,0,
29704947,Magnificient View! next CN Tower/Rogers/Union/MTCC,223534055,1469185335160374531,Syed,,Waterfront Communities-The Island,43.642166667840286,-79.38314375,Entire home/apt,394,1,184,2026-03-31,2.02,1,329,7,STR-2010-HGYXPJ
30429136,Luxury and Spacious 1BR + Den - Financial District,228467834,1469217059414989204,Sofia,,Waterfront Communities-The Island,43.64719,-79.39389,Entire home/apt,351,1,274,2026-05-14,3.03,1,264,35,STR-2012-FSQKVC
31466575,"1 Min Away from CN Tower, UnionStation",235652594,1469254406346488151,Alice,,Waterfront Communities-The Island,43.64074,-79.37926,Private room,106,28,50,2025-10-03,0.56,1,262,2,
31462642,"Large & Bright 3BR PH, CN Tower View in King West",235663293,1469254456400383843,Mi-H,,Waterfront Communities-The Island,43.64138,-79.39896,Entire home/apt,,28,22,2025-10-28,0.25,3,0,3,STR-2201-HTFDVL
31931106,Luxury Suite steps to the CN Tower Free Parking,239411577,1469273506347803606,Camron,,Waterfront Communities-The Island,43.63985,-79.39828,Entire home/apt,,28,31,2025-07-10,0.38,1,0,1,STR-2011-HQRRVK
32318869,★Stunning Condo close to CN Tower and Union★,242635535,1469288050601255837,David,,Waterfront Communities-The Island,43.642796,-79.380585,Entire home/apt,,28,189,2026-01-18,2.14,1,0,5,STR-2303-FQWKVQ
32748326,50% off 40th+ Floor Lake View Condo beside CNTower,246277935,1469306446747678648,Zhijun,,Waterfront Communities-The Island,43.64327,-79.38159,Entire home/apt,187,28,136,2026-05-01,1.55,2,175,6,
17158410,Tour Toronto from a Chic Apartment,303527622,1469555261480639359,Urveshkumar,,Waterfront Communities-The Island,43.64234,-79.4008,Entire home/apt,168,28,222,2020-04-23,1.97,1,204,0,
18805913,Unwind on the Private Terrace of a Downtown Oasis,382426138,1469783184266884998,Renata,,Waterfront Communities-The Island,43.64922,-79.3887,Entire home/apt,1175,1,299,2026-05-03,2.73,1,305,31,STR-2012-FMXVHC
27939634,Great get away,435660432,1469970558700884292,Al,,Waterfront Communities-The Island,43.64395,-79.39087,Entire home/apt,382,28,106,2025-07-29,1.15,5,61,1,STR-2101-HQZDVK
25025733,Clean/Quiet Private Bedroom with Private Bathroom,808089,1462530052091897555,Jamie,,West Hill,43.76649,-79.18841,Private room,62,2,202,2026-05-19,2.07,1,184,30,STR-2011-JFHDVM
27604257,Comfy basement room near Centennial college / UTSC,122085458,1462922150214031750,Sabina,,West Hill,43.76535,-79.18998,Private room,40,28,14,2024-10-08,0.22,10,365,0,STR-2009-HZPDPM
26248270,Beauty near UTSC and Centennial College.,122085458,1462922150214031750,Sabina,,West Hill,43.767143559081674,-79.18889091,Private room,62,28,13,2023-09-30,0.14,10,365,0,STR-2508-GYMLBV
17921274,Lovely room near UTSC and Centennial College,122085458,1462922150214031750,Sabina,,West Hill,43.76734,-79.19018,Private room,60,28,12,2024-10-02,0.13,10,365,0,STR-2009-HZPDPM
29494767,Cozy basement room in a bungalow,122085458,1462922150214031750,Sabina,,West Hill,43.76717,-79.18832,Private room,40,28,26,2023-09-15,0.29,10,285,0,STR-2009-HZPDPM
7298076,Upgraded private 1 bedroom apartment,38226416,1465571967406530440,Dawn,,West Hill,43.76007,-79.17488,Entire home/apt,65,29,75,2025-05-19,1.59,1,61,0,STR-2303-HZMBHZ
10835980,Garden Oasis w/ Private Entrance Suite & Patios,56113527,1465918885355036860,Anna,,West Hill,43.76996,-79.15797,Private room,127,1,129,2026-05-08,1.05,1,88,11,STR-2602-GPHYBT
13165935,"Giant room,near UoTScar/Centennial/PanAmCentre",66479287,1466821496714767774,Kim,,West Hill,43.77469,-79.17053,Private room,41,30,58,2025-07-01,0.48,3,142,1,
13063013,"Close to UoTScar, Centennial, PanAm Centre, 401",66479287,1466821496714767774,Kim,,West Hill,43.77501,-79.17271,Private room,43,30,43,2025-03-28,0.36,3,109,0,
26730611,Scarborough 2 Bedroom Townhouse,89935433,1467088922747406186,Nicole Grace,,West Hill,43.76907,-79.17682,Entire home/apt,266,3,32,2025-12-29,0.57,1,244,5,STR-2108-HVYBHL
27416414,Kozeee Space/ Near Public Transit & Parks,159262618,1468550457099683956,Camesha Charlene,,West Hill,43.76463,-79.19967,Entire home/apt,,1,24,2026-04-13,0.85,1,0,9,STR-2210-FGXKVB
28194512,CASA-COZY it’s in Etobicoke 10min from airport YYZ,36295486,1465539153076825013,Mustafa,,West Humber-Clairville,43.72346,-79.58467,Entire home/apt,,28,27,2022-10-31,0.4,1,0,0,STR-2012-HXQPHL
20775141,Spacious Bedroom,43226728,1465641924514486947,Sonia,,West Humber-Clairville,43.7247,-79.60101,Private room,66,28,1,2018-10-13,0.01,2,364,0,
